2025-07-07 06:30:01 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:19 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:20 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:20 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:22 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:23 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:23 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:26 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:26 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:26 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:29 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:30 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:30 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:32 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:33 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:33 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:36 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:36 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:36 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:39 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:40 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:40 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:41 | DEBUG    | src.bot.trading_bot:_update_positions_normal:259 | 📊 常规头寸更新完成
2025-07-07 07:18:42 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:43 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:43 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:46 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:46 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:46 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:49 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:50 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:50 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:52 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:53 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:53 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:56 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:18:56 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:18:56 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:18:59 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:00 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:00 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:02 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:03 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:03 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:06 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:06 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:06 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:09 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:10 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:10 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:12 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:13 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:13 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:16 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:16 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:16 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:19 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:19 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:19 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:22 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:23 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:23 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:26 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:26 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:26 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:29 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:29 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:29 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:32 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:33 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:33 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:35 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:36 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:36 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:39 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:39 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:39 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:41 | DEBUG    | src.bot.trading_bot:_update_positions_normal:259 | 📊 常规头寸更新完成
2025-07-07 07:19:42 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:43 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:43 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:45 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:46 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:46 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:49 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:49 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:49 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:52 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:53 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:53 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:55 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:56 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:56 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:19:59 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:19:59 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:19:59 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:02 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:03 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:03 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:05 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:06 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:06 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:09 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:09 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:09 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:12 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:13 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:13 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:15 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:16 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:16 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:19 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:19 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:19 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:22 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:23 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:23 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:25 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:26 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:26 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:29 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:29 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:29 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:32 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:33 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:33 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:35 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:36 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:36 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:39 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:39 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:39 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:41 | DEBUG    | src.bot.trading_bot:_update_positions_normal:259 | 📊 常规头寸更新完成
2025-07-07 07:20:42 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:43 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:43 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:45 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:46 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:46 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:49 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:49 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:49 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:52 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:53 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:53 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:55 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:56 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:56 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:20:59 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:20:59 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:20:59 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:02 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:03 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:03 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:05 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:06 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:06 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:09 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:09 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:09 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:12 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:12 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:13 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:15 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:16 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:16 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:19 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:19 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:19 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:22 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:22 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:22 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:25 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:26 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:26 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:28 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:29 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:29 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:32 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:32 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:32 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:35 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:36 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:36 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:38 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:39 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:39 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:42 | DEBUG    | src.bot.trading_bot:_update_positions_normal:259 | 📊 常规头寸更新完成
2025-07-07 07:21:42 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:42 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:42 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:45 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:46 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:46 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:48 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:49 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:49 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:52 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:52 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:52 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:55 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:56 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:56 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:21:58 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:21:59 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:21:59 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:02 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:02 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:02 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:05 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:06 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:06 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:08 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:09 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:09 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:12 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:12 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:12 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:15 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:16 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:16 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:18 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:19 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:19 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:22 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:22 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:22 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:25 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:26 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:26 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:28 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:29 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:29 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:32 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:32 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:32 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:35 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:36 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:36 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:38 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:39 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:39 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:42 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:42 | DEBUG    | src.bot.trading_bot:_update_positions_normal:259 | 📊 常规头寸更新完成
2025-07-07 07:22:42 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:42 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:45 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:46 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:46 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:48 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:49 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
2025-07-07 07:22:49 | DEBUG    | src.bot.trading_bot:_update_market_data:184 | 市场数据更新完成
2025-07-07 07:22:52 | WARNING  | src.strategy.signals:update_market_data:70 | 无法获取SPY的市场数据
2025-07-07 07:22:52 | INFO     | src.trading.executor:update_account_info:125 | 账户更新: 总值$100396.42, 买入力$401585.68
